overlap,regime,load,family,pair,subsequent_pairs,subsequent_presentations,retention,forgetting,forgetting_lower95,forgetting_upper95
2,total,16,native4,5,10,320,0.6542528543702444,0.3298863068840325,0.22191279553611049,0.44402176760042633
2,total,16,native4,6,9,288,0.6910918637640391,0.2655463888067795,0.14165473113215454,0.3938512367971725
2,total,16,native4,7,8,256,0.7459701313584945,0.22784216794016732,0.12477851881183709,0.34405267554152946
2,total,16,native4,8,7,224,0.6666260061539115,0.27316758024102566,0.155301728409669,0.40067999972782753
2,total,16,native4,9,6,192,0.7963947105831833,0.17380490905676949,0.09687729763517901,0.263471932070827
2,total,16,native4,10,5,160,0.7632930862751499,0.20489613202942086,0.1034264667321079,0.32179133890537653
2,total,16,native4,11,4,128,0.8713181720678166,0.1176095762826105,0.03362937757881113,0.22244861678788877
2,total,16,native4,12,3,96,0.9084908974627698,0.06326476547458784,0.01389274437480706,0.12835933347072437
2,total,16,native4,13,2,64,0.9093644563525733,0.07421905072685417,0.025336884009708183,0.14013584051060196
2,total,16,native4,14,1,32,0.9538184728269313,0.017134466033598753,-0.002607196212416058,0.0439309704966617
