overlap,regime,load,family,metric,mean,lower95,upper95
6,total,4,direct,new_learning,0.989983506983152,0.9878108137704462,0.9919497172850424
6,total,4,direct,forgetting,0.012366863842579762,0.007168129424029144,0.01806735936299462
6,total,4,direct,noise_retention,0.9493483723191363,0.9393643471657668,0.9590055049371069
6,total,4,direct,reversal,0.9798701935050015,0.9668631219160501,0.9896617268133179
6,total,4,direct,unchanged_after_reversal,0.9460487856409875,0.9234011156058475,0.9659132990642201
6,total,4,direct,noise_reversal,0.9571415820075808,0.9420855893175385,0.9701187778770605
6,total,4,random4,retention,0.8872972771450596,0.8569714152832871,0.9159429987763975
6,total,4,random4,worst_pair,0.6810789093420684,0.5984933963213791,0.761142209574451
6,total,4,random4,new_learning,0.9700775594952686,0.9564597445915105,0.9813571873316114
6,total,4,random4,forgetting,0.08278028235020912,0.059621689416252566,0.10715457946485632
6,total,4,random4,noise_retention,0.8440481789628045,0.8161985726859569,0.8706890858087541
6,total,4,random4,reversal,0.9394999482815009,0.9143778171637583,0.9626204651080356
6,total,4,random4,unchanged_after_reversal,0.8001848085641827,0.7482013366154948,0.849713921124861
6,total,4,random4,noise_reversal,0.8914538788273848,0.870708249616738,0.9115667430552307
6,total,4,random6,retention,0.9281538724360292,0.902917602803729,0.9510420934505327
6,total,4,random6,worst_pair,0.787419329758578,0.7105413931487535,0.8574418693314069
6,total,4,random6,new_learning,0.9835575300351524,0.9771264254158771,0.9889256327296778
6,total,4,random6,forgetting,0.055403657599123204,0.03547943907630356,0.07779500924820683
6,total,4,random6,noise_retention,0.8750992039563199,0.8491687235881938,0.8993266975448959
6,total,4,random6,reversal,0.9578160319515674,0.9406954243416542,0.9735030649156119
6,total,4,random6,unchanged_after_reversal,0.842056465932895,0.7823265399087599,0.8947212812060846
6,total,4,random6,noise_reversal,0.906986736439477,0.8877268351923612,0.9255921168390787
6,total,4,oracle,retention,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,total,4,oracle,worst_pair,0.990475706744763,0.9859910773667379,0.9940906924762365
6,total,4,oracle,new_learning,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,total,4,oracle,forgetting,0.0,0.0,0.0
6,total,4,oracle,noise_retention,0.9969889256723985,0.9958260186414886,0.9979561849632357
6,total,4,oracle,reversal,0.9981220082767133,0.9971152507944882,0.998956228853778
6,total,4,oracle,unchanged_after_reversal,0.9970819323269461,0.9948729829178783,0.9987365917538613
6,total,4,oracle,noise_reversal,0.9981220082767133,0.9971152507944882,0.998956228853778
6,total,8,native4,retention,0.841358326154307,0.811308530257521,0.8712615066086975
6,total,8,native4,worst_pair,0.4290199236891638,0.33195022001925495,0.5283720658908291
6,total,8,native4,new_learning,0.9630335596978952,0.9461249745382908,0.9759982203180151
6,total,8,native4,forgetting,0.12167523354358828,0.09467829653156172,0.14960064625750744
6,total,8,native4,noise_retention,0.794392321392901,0.7684937386683768,0.8206684485186128
6,total,8,native4,reversal,0.887392922161005,0.8513744577084794,0.9182079949586603
6,total,8,native4,unchanged_after_reversal,0.7388101340872961,0.6841805515484504,0.7916736323728172
6,total,8,native4,noise_reversal,0.8456056417900659,0.8177249123307468,0.8714516252911952
6,total,8,native6,retention,0.8852304320595314,0.8621543241784076,0.9076999799838454
6,total,8,native6,worst_pair,0.5557536590875563,0.4685922841770833,0.6425999988761818
6,total,8,native6,new_learning,0.9766769408875497,0.9721640611050275,0.980941226876824
6,total,8,native6,forgetting,0.09144650882801829,0.07074834500598141,0.11268676437837268
6,total,8,native6,noise_retention,0.8319883047789423,0.8114441345696118,0.8525768825114283
6,total,8,native6,reversal,0.9211610550472822,0.8916748530975604,0.9473631506156686
6,total,8,native6,unchanged_after_reversal,0.7947877240191386,0.7447159596647385,0.8428426974203155
6,total,8,native6,noise_reversal,0.8746414845167743,0.8447730078699898,0.90166903258992
6,total,8,direct,retention,0.9220747591788,0.8997913699172757,0.9409486329648545
6,total,8,direct,worst_pair,0.6826272593230176,0.5969608542678896,0.7637995971420499
6,total,8,direct,new_learning,0.9801491479759636,0.9773889475552519,0.9828519272992592
6,total,8,direct,forgetting,0.05807438879716373,0.03972129141763631,0.07963999559861602
6,total,8,direct,noise_retention,0.8844566999751032,0.8657867848350118,0.9008175135877904
6,total,8,direct,reversal,0.94282251846869,0.922277622366635,0.9625204739843849
6,total,8,direct,unchanged_after_reversal,0.83597065566145,0.7974468262806198,0.8730586463785428
6,total,8,direct,noise_reversal,0.9127738487500816,0.8928894013679823,0.9322122310076492
6,total,8,random4,retention,0.8312937024078226,0.8030628757616741,0.8584478976306655
6,total,8,random4,worst_pair,0.4011331112291968,0.3293155361635737,0.47425563586574604
6,total,8,random4,new_learning,0.9617623789275302,0.9466835567446014,0.9741263322577612
6,total,8,random4,forgetting,0.13046867651970764,0.10781209116724236,0.15454868170859126
6,total,8,random4,noise_retention,0.7811692657674882,0.7579754037981772,0.8043716192249248
6,total,8,random4,reversal,0.8788192564269853,0.8514400067162201,0.9032906524948953
6,total,8,random4,unchanged_after_reversal,0.6451829999698108,0.6038679418898124,0.6851670112097941
6,total,8,random4,noise_reversal,0.8288243529322855,0.8048137910416158,0.8504609101187961
6,total,8,random6,retention,0.8730735634118005,0.8524775232959738,0.8933730141743483
6,total,8,random6,worst_pair,0.5039484773789026,0.4329823068851707,0.5742643865045722
6,total,8,random6,new_learning,0.9757969529015885,0.9682595764420224,0.9816876548578538
6,total,8,random6,forgetting,0.10272338948978803,0.08452406245814728,0.12141500700040121
6,total,8,random6,noise_retention,0.8157637168380052,0.7965672402781949,0.8349744240958594
6,total,8,random6,reversal,0.897158332347181,0.8683820283516261,0.9226461438639662
6,total,8,random6,unchanged_after_reversal,0.7120381767013284,0.6650425103197098,0.7554615323507567
6,total,8,random6,noise_reversal,0.8486070992256249,0.8233919718215321,0.8717466308058714
6,total,8,oracle,retention,0.9966156138140381,0.9950024644477318,0.9977229363241189
6,total,8,oracle,worst_pair,0.9824274997326312,0.9705679625157627,0.9904227818860243
6,total,8,oracle,new_learning,0.9966156138140381,0.9950024644477318,0.9977229363241189
6,total,8,oracle,forgetting,0.0,0.0,0.0
6,total,8,oracle,noise_retention,0.9966156138140381,0.9950024644477318,0.9977229363241189
6,total,8,oracle,reversal,0.9980910919065954,0.9974477921911634,0.9986634812838207
6,total,8,oracle,unchanged_after_reversal,0.9968713897188897,0.9953386595841726,0.9980456238544505
6,total,8,oracle,noise_reversal,0.9980910919065954,0.9974477921911634,0.9986634812838207
6,total,16,native4,retention,0.7333080073284645,0.7023809178966127,0.7642985628545762
6,total,16,native4,worst_pair,0.13943444260348709,0.08880831883363861,0.19821595557316807
6,total,16,native4,new_learning,0.9328548959530316,0.9103327812948245,0.9520666403037031
6,total,16,native4,forgetting,0.19954688862456724,0.176252205684056,0.22286550821245363
6,total,16,native4,noise_retention,0.6992536438781237,0.6750688757685759,0.7238425390677685
6,total,16,native4,reversal,0.808244338578445,0.7776240119056371,0.8395174544117938
6,total,16,native4,unchanged_after_reversal,0.6082389073368388,0.56559786481587,0.6530133149434613
6,total,16,native4,noise_reversal,0.7710761567693262,0.7456290046967716,0.7978315664107826
6,total,16,native6,retention,0.7792486127586689,0.7499934610453118,0.8075925686995881
6,total,16,native6,worst_pair,0.1730741629070629,0.11133875826418127,0.24274521571261556
6,total,16,native6,new_learning,0.954315616198713,0.9430433874465346,0.9630959911959845
6,total,16,native6,forgetting,0.17506700344004406,0.15216572626830158,0.19849772334084548
6,total,16,native6,noise_retention,0.7338538908570839,0.7096920547826268,0.757013079225677
6,total,16,native6,reversal,0.8516013781407623,0.814718884473063,0.8832734446190796
6,total,16,native6,unchanged_after_reversal,0.6764995027586223,0.6333865559438819,0.7194665437679114
6,total,16,native6,noise_reversal,0.8043728300389913,0.774574256395457,0.8311881356942131
6,total,16,direct,retention,0.8470419247888472,0.8254050919427575,0.8663587316130377
6,total,16,direct,worst_pair,0.28984426186944146,0.21507776978973656,0.3667036663418043
6,total,16,direct,new_learning,0.9598038361119737,0.9553974478118993,0.9637828742093877
6,total,16,direct,forgetting,0.11276191132312642,0.09438560419636484,0.13360739346089004
6,total,16,direct,noise_retention,0.8025430066148752,0.7848820686363546,0.8188436980670467
6,total,16,direct,reversal,0.903730078127579,0.8863366479992454,0.9208871306087827
6,total,16,direct,unchanged_after_reversal,0.7276108557968971,0.6859839526424518,0.7657093914275236
6,total,16,direct,noise_reversal,0.8649066743164902,0.8491372729241985,0.8805503595619889
6,total,16,random4,retention,0.7373581075159402,0.7132706868670879,0.7610647143685131
6,total,16,random4,worst_pair,0.09962593030775173,0.07189715343941482,0.13119434428176655
6,total,16,random4,new_learning,0.9375006896109261,0.919465121757792,0.9528834782221164
6,total,16,random4,forgetting,0.20014258209498595,0.17717850480890168,0.2238759308697542
6,total,16,random4,noise_retention,0.6945825133036639,0.6741047629184574,0.7145442427405012
6,total,16,random4,reversal,0.7895826230978575,0.7611981894642421,0.8153747802265243
6,total,16,random4,unchanged_after_reversal,0.5737705516381322,0.5398808742893145,0.6073566529237069
6,total,16,random4,noise_reversal,0.7518910575395346,0.7298380521630964,0.772584984981196
6,total,16,random6,retention,0.7749028975066097,0.7494400274912476,0.7991263072752475
6,total,16,random6,worst_pair,0.1460474207938345,0.10761297945624809,0.1906289978558766
6,total,16,random6,new_learning,0.9506540721514234,0.9388491935181998,0.9609730448591749
6,total,16,random6,forgetting,0.17575117464481368,0.15199270945067955,0.20079111176845044
6,total,16,random6,noise_retention,0.7238442646588057,0.7031230409215019,0.743666698482246
6,total,16,random6,reversal,0.8313485117525674,0.8061982023382908,0.8558076431150723
6,total,16,random6,unchanged_after_reversal,0.6229326109364188,0.5876718188162748,0.6566945246503738
6,total,16,random6,noise_reversal,0.780172809591718,0.7590231612520133,0.8011087164451555
6,total,16,oracle,retention,0.9933335190881536,0.9920568902459377,0.9944577888350231
6,total,16,oracle,worst_pair,0.9545059515534683,0.9393999510528903,0.9662883023747023
6,total,16,oracle,new_learning,0.9933335190881536,0.9920568902459377,0.9944577888350231
6,total,16,oracle,forgetting,0.0,0.0,0.0
6,total,16,oracle,noise_retention,0.9933335190881536,0.9920568902459377,0.9944577888350231
6,total,16,oracle,reversal,0.9978771008430674,0.9971383704207671,0.9984914235504503
6,total,16,oracle,unchanged_after_reversal,0.993669116177826,0.9915363961149019,0.995317456905386
6,total,16,oracle,noise_reversal,0.9978771008430674,0.9971383704207671,0.9984914235504503
